"Morrisville, PA",11/26/2017,3.0,"This place was nice, good wine selection. Its a good place to go for a casual dinner or just drinks and an appetizer. It can get very crowded during peak hours on the weekend. I love the antipasto appetizer (theres a nice selection of meats, cheeses, bread) and the crab cakes. My only issue is that theres not much I can eat since I am gluten free. They are well known for their pizzas, which I hear are really good. Service is always good here. The staff is not pushy if you still don't know what to order and even provide recommendations if asked. The Vault is a bit pricey though but I think the food/drinks are worth it."
"New York, NY",6/18/2016,4.0,"Let's talk about the brown sugar buffalo pizza, shall we?  From first bite you will literally be in love and fall out of your chair because your mouth has never experienced anything so delicious. It will blow you away. It's the perfect balance of salty and sweet and you will be dreaming of it every day. 5 stars for the pizza. 5 stars for the $1 house salad. 2.5 stars for the crab cake sliders. My husband enjoyed them but I found them mushy and fishy without real flavor. I wasn't able to finish 1 of them because I was turned off. Or maybe it was because I had a piece of that pizza heaven prior to trying the crab cakes?  Either way - I thoroughly enjoyed my experience. Live jazz music, great atmosphere both inside and out. I look forward to my return. And did I mention the pizza??"
"Bordentown, NJ",9/30/2017,5.0,"One word. Duck pizza. Okay just kidding it's two words.  Pro tip: for all my white girls, the chardonnay saison. Yas girl."
"Fort Washington, PA",6/10/2016,4.0,"Great little brewery/bar/restaurant right in the heart of downtown Yardley. We enjoyed sitting outside and trying a bunch of apps, entrees and a few pitchers of sangria. Highly recommend the buffalo cauliflower, and pizza. Definitely recommend this place!"
"Ringwood, NJ",7/26/2014,4.0,"Beer was outstanding and the food was a pleasant surprise. All the beer is seasonal so stock up on what ya like otherwise you have to wait a year. Looking forward to the Oktoberfest season! Will be back for sure!New chef as of August, no tomato basil soup. :("
"State College, PA",11/28/2015,5.0,"Incredible atmosphere. Good beer. Great food. Live music. Fast service. The vault is a great place for those looking for a low key spot to catch up with friends or take someone on a date. Not for those looking for the ""hottest"" bar in town where everything is immersed in TV screens and pretty girls on their iPhones. Last night was my first time and I would definitely go back again!"
"Washington, DC",5/12/2018,5.0,"Fresh brews and great grub. This place is great for after work libation and dinner, or a midday lunch beer and snack. The service and staff are friendly and attentive. This place has it all."
"Trenton, NJ",5/30/2013,5.0,"My boyfriend and I have been meaning to come here for a few weeks since coming across their website.We sat in the dining area of the brewery and it was tiny, but the tables were spread out appropriately. We'd love to go back and sit at the bar one night too. Although most of the reviews were neutral about the food (selective menu), I was blown away by the quality of the menu. This is food worth eating. We ordered the crab cake sliders, and being one of the most expensive things on the menu (even compared to the sandwiches and flatbreads)-- you knew it had to be good. And they were. The antipasto spread was phenomenal; we got the smaller platter and it was just enough for two people. My boyfriend ordered the pork belly panini and he said it just melted in his mouth. I ordered the prosciutto and fig flatbread  (served like a small pizza) it was just delicious. Sprinkled with goat cheese and drizzled with a creme syrup the flavors blended perfectly with every bite. We wanted to try all the beer / wine available so we both ordered our respective flights (beer for him and wine for me) and we were impressed. All local wines, I found my favorite in the seasonal sangria. Another great thing about this place is that the dessert portions are tiny; but rightly priced so there is no excuse for not trying their $2 s'mores. Crazy good. The only con we thought was parking (seemed like street parking only), and also the menu had no substitutions. That was fine by us, because we love trying new foods and exploring new flavors- but someone who is a picky eater might have a hard time finding something they like. All in all, we are so excited to come back here and show off this local gem to our friends and family. Great for big groups- you can order a bunch since they are all small tasting plates"
"Philadelphia, PA",10/29/2015,3.0,"I came here with some friends last weekend.  We waited over an hour for a table for the six of us.  Before we sat down I tried the Sweet Potato beer.  It wasn't great, but it had some interesting flavors.  I tried the margarita pizza for my dinner and it was good.  I wish the pizza wasn't burnt but the flavor were there.  The parking situation is a little shady.  Make sure you park in the lot behind the building across the street otherwise you will get towed."
"Colts Neck, NJ",12/7/2017,5.0,Really good pizza & excellent drinks plus the service is very fine
"Plainsboro Township, NJ",12/28/2016,4.0,"This place is always packed every time I go. It's not very large so it's worth making a reservation to ensure you get a seat. The online reservation system on Yelp works great and sends you a text message when your table is ready. When this place is packed, going down the block to the continental tavern for a beer is a good option which we did. They have between 5-10 beers regularly. You need to check their menu online as its seasonal and the beers aren't always the same. The oatmeal stout is delicious and light. It's only a 5% but it's great. I was told the sweet potato beer and the black IPA (not sure of the name) are both really good also. Service at the vault is great. Our waitress was very attentive and came over regularly to check if we needed anything. After 3 beers, an appetizer, 2 entrees and dessert our bill was around $60 for 2 people. It was great and reasonably priced. I got the grilled chicken sandwich and I thought it was going to have honey mustard on it but it turned out to be bbq honey mustard. My mistake but not the taste I was going for. My boo had the duck and apple pie. He loved it!"
"Fairless Hills, PA",8/13/2015,4.0,"The Vault is a quaint restaurant in a converted bank in downtown Yardley. They specialize with craft brews and of course pub food. I went there most recently with my wife and my parents. I found the service good. I want to say it felt like at times people were being a little ""upper crusty"" - hello? Its a bar. They did have some great food! For a started we got the cheese plate and also the antipasta - both were amazing transporting my palette to flavortown (to steal a phrase from Guy Fieri)We decided to go with one of the house specialty pizzas. The waiter suggested the Thai chicken pizza for some spice. My wife wasn't a fan, but my parents and I loved it. My wife also got the turkey sandwich - which is your typical turkey sandwich. My parents also split the BLT salad. That was tasty. I stole a bite. Dessert...OMG the SMORES!! A must order!  Prices were pretty good, but slightly on the higher side. It was about $120 plus tip for the four of us for dinner and apps and dessert."
"Marlton, Evesham Township, NJ",6/25/2017,5.0,"Great place. The beer was delish and so was the food. I ordered the kolsh, my fiancée got a flight with 4 IPA's and one of them was so good (muse), even I ordered it. And I'm not an IPA lover. Servers were very attentive, prompt and friendly. We sat outside and the patio has a really nice feel to it. We'll definitely be back!"
"Crawfordsville, IN",5/7/2017,5.0,"Again I find myself in Trenton New Jersey on a trip. We cross the river to stay in Pennsylvania and dropped by The Vault for dinner.  Very friendly hostess told us we had about a 15 minute wait for a table so we walked up to the bar to make a selection on beer. Bartender was very friendly and helpful. Once seated we were waited on by Hannah, a great young lady who did a fantastic job. We ordered the anti-pasta, a full board, Italian sausage pizza and the crabcake sliders. The full board was more than enough of an appetizer, cheeses were delicious, bread fresh and warm, meat selection excellent. The pizza was in my opinion perfect great crust fresh vegetables and a nice spicy sausage.  By this time I'm stuffed but I went ahead with the crabcake sliders. A nice twist on the slider thing. I tried four of their beers in  a Flight and made a selection on a German wheat and have them fill my growler. Hannah tried to find a sticker for my growler without me asking but couldn't. She helped me out with a small glass though. All in all really enjoyed the place and do recommend stopping by when you're in the area."
"Burlington, NJ",4/3/2017,1.0,"This place is probably okay if your only purpose is to sit and drink beer get plastered and listen to some well off a..hole next to you talk politics all night about crap they know nothing about.  If you simply want a beer and nice meal go somewhere else as you will spend the entire night waiting and don't bring anyone with you that has children. First there are no high chairs and second Yardley anything for them to eat third, well you could watch at least six innings before you get your meal."
"Los Angeles, CA",7/24/2013,4.0,"A gem in the suburbs. Everything was enjoyable, from the live jazz band (7pm-?? on the friday that went) to the food to the beer. Food - If you are only going to order one item, get the brown sugar buffalo pizza. AMAZING. Your tastebuds will be in for a ride. If you're going to get other items get the crab cake sliders (fo sho) and the braised pork belly. The lamb meatballs was a little dry...wouldn't order it again. However, end the night with a s'more. If you're thinking ""s'mores?! But I can make that at home! or at a bonfire on the beach!"" Well my answer would be, ""Can you really make a homemade s'more with BEER-infused marshmallow that will instantly make your tastebuds swoon for only $2?! Yea, that's what I thought."" Beer - They have a beer flight option. My fav is the red ale. Service was average. It was really the food and atmosphere that gave this place a high rating. Definitely a place to take the parents.Another note: they don't take reservations but you can call 30 minutes before you get there to reserve."
"Ewing Township, NJ",10/9/2017,4.0,Casual with delicious food and love the variety of beers.  The menu didn't have a lot on it but we shared a mushroom pizza and brisket sandwich and they both were absolutely amazing.
"Drexel Hill, PA",4/24/2016,5.0,"Excellent service and food here. I love that there is outside seating. I enjoyed myself trying s few different items off of the menu. I had the wild mushroom pizza, pork belly fries and a sangria. I like to taste a little bit of everything. I never know if I'll be back in the area of a new restaurant. Pizza was awesome! I love the truffle ricotta cheese. The fingerling fries were good with the garlic aioli. Sangria was good too, not too sweet. Overall I would recommend it and come back sometime"
"Jackson, NJ",5/20/2013,4.0,"Recently discovered this place after seeing a number of friends checking in on Foursquare. Well worth the trip since they have done a great job as far as their beer offerings along with a rather nice menu, which is constantly being changed and improved. My wife had a glass of wine which was marginal, at best and I had the beer flight and then a full glass. The beers are quite good, but then, that is why I came in the first place.Parking can be a challenge but we found a spot in the lot behind the brewery which is not clearly marked. There were also some spots on the main street which we passed up while looking for the building.We will be back to try their food - the brown sugar buffalo pizza sounds like a winner!"
"Langhorne, PA",8/19/2018,5.0,"Love the the Vault is dog friendly! The servers are very friendly and knowledgeable about the different beers. Tell them what you do and don't like and let them give suggestions, you won't be sorry."
"Memphis, TN",3/9/2016,5.0,"I walked in and it was PACKED...on a Tuesday Night.  I figured that must be a good sign.I orederd a flight, well, three beers of the flight and told the bartender to pick the fourth beer.  She was on point, and gave me another one based on what I ordered and it fit right in...They also do a beer called Trial and Error, they try something, have the people trying it vote on it and then decide if they will do it based on the crowd.  And, it's priced based on how they think that it will go.Now, that's fun!!  I will have to come back to this place the next time I'm in town and give the food a try, as the menu looked good as well."
"Malvern, PA",7/5/2015,3.0,"Went with my wife daughter and her two young children. Not exactly a kid friendly locale-not that they advertise as such. I think it was the cranky waitress. Really didn't seem like she wanted to be working. We switched to outdoors and things improved.Kale salad was primo. How do they get that kale so tender? Thai chicken pizza and plain for kids both tasty and good crust. Our 6yo crust expert approved.  Crab sliders were full of crab. Too much roll maybe?Anyway, places need to be a little flexible. Don't tell me I can't get plain fries for kids when you have fries on the menu. This is a brewery, not Vetri. I'd go back but not w cranky waitress gal."
"Princeton, NJ",9/24/2016,4.0,"The Vault is a gastro-brewpub situated in an old bank that does just about everything right. However, their success just might be their downfall.The beer - there were seven different craft beers on tap on our recent visit. We started with a flight so we could sample them all. Of the seven, three were ales crafted with wild yeast, and the rest included a dunkelweizen, a stout,  a Belgian blonde, and an IPA. The latter three were excellent. The dunkelweizen was just OK, and the three ales, while good, were pretty similar. Given the brewmaster's touch with the stout, I am very much looking forward to their Russian Imperial Stout which was going to be available in a few weeks.The food - the kitchen is open, and you can see the cooking team working hard to keep up with the orders. We started with the Pad Thai Popcorn, which was tasty and inspired, bursting with cilantro. I understand how others have complained about the portion size, because it was so good we could have eaten two orders easily. We saw several orders of the hummus board trio go by, but we didn't have enough time to try it (more about that later). The wild mushroom flatbread was very good, with a charred and slightly chewy crust covered with a good mix of roasted mushrooms and onions, and topped with a handful of spicy arugula (which could have been cut into just a little smaller, bite-sized pieces). The ambiance - the room is balanced by the seven large brewing vessels and bar on the one side and the open kitchen on the other. There are interesting antique implements of the banking trade placed around the building. There are no TVs, and the music is definitely not top 40. The live jazz on Friday & Saturday nights brings in a good mix of local and NYC-based acts. Acoustics are good, but there are limited sightlines to the ""stage,"" which is very small and appears to be only 8 inches off the floor: this is not the Blue Note. The service however was friendly, quick, and efficient. The servers we had were also knowledgeable about the beer, which is often not the case at other brewpubs. We were also given the offer (without asking) of sampling a couple of the local wines before choosing.The worst thing about the Vault is their seating policy. They don't take reservations, but instead offer the option to call an hour ahead of your arrival, but that still didn't help us that Saturday night with the live jazz. We called promptly at 6, and arrived at 7, after searching for parking as the lot out back was full, as were all the street spots. The hostess tried to sell us by saying that people who had not called ahead were looking at a wait longer than an hour and a half after arriving, while ours would be only 30 minutes. After about an hour and 15 minutes of standing at a shared table in the crowded bar area, we were were finally seated, the two of us at a four-top."
"Morrisville, PA",6/11/2018,1.0,Not very welcoming. I went into the restaurant on Sunday afternoon with my girlfriend. The place wasn't very busy but all of the seats at the bar were taken.  The majority of the tables were empty. I asked the hostess if we could be seated and mentioned we were there just for drinks. She said the seats were only for customers ordering food. I told her all of the seats at the bar full. What should we do? She told us to go stand in the corner and drink. This really happened! We left and went to the Continental instead.
"Lawrence Township, NJ",9/9/2017,4.0,"First timer here. Came in for a Friday night something different wanted a brew pub. Service and atmosphere is great. We got there early which is good because as I was told by a local, you won't get a seat.We sat at a high top and saw all the food coming out, looks tremendous. People say the pizza is to die for. Didn't want pizza, so we went with the salami and cheese platter, cucumber gazpacho, the brisket sandwhich and the cuban.Everything was awesome. The cuban was a little salty, and the mustard overpowered the meat and cheese. The brisket was great.Did a flight of beer. Not a hoppy beer person, but everyone else in the world is so I found some that were not so hoppy. The Stout was tremendous.Then a band came on a 7 which was a surprise.  Our waitress was great will go again."
"Alexandria, VA",11/15/2015,4.0,"The perfect date night out! My husband and I had a great time trying out a few different beers and enjoyed the unique pizzas. We started out with a couple beers with the Hummus platter and Antipasto board for appetizers then moved on to the Brown Sugar Buffalo Pizza and the Steak Frites Pizza. By the time we got the end, we were so full we had to skip dessert! The hostess (Melissa) was very gracious and even replaced a beer for me when I made the mistake of ordering without tasting it first. Overall, it was a very positive experience and a great date night. Two cons: With the volume they experience, Vault DOES NOT TAKE RESERVATIONSAlso, be prepared to wait up to an hour for a table. We ended being seated faster because we shared a table with another couple."
"Boston, MA",7/7/2018,5.0,"I'm now a regular here. Beer always excellent, never had an entree I didn't enjoy (favorite has to be the waffle grilled cheese), and I really like that they have monthly specials for additional options. Equally important for me are atmosphere and friendly service, and they typically excel here too."
"Morrisville, PA",4/29/2016,3.0,This is a interesting place. Nice menu and beer list. An old bank building converted to a restaurant is a unique reuse of space.
"Highland Park, NJ",10/15/2015,2.0,"We visited with a friend who grew up near Yardley. He remembered some good beers, but nothing about the food - which was pretty disappointing, as was the service. We sat on the patio and was served by a rather unenthusiastic waitress. Favouring IPA's, we ordered the 5C's and the English, as the others on the menu weren't available. We thought the 5C's was interesting but a little fruity and the English was pretty good.We ordered the Pork Belly Fries to start and the Italian Sausage Pizza to share. The fries didnt seem fresh and there was a serious lack of pork - probably 3-4 small bites for the dish of fries and cheese. The waitress didn't explain the dips on either end, but they were nice. After waiting for our pizza and server for 45 minutes, we asked the hostess to check on our pizza. 15 minutes later, our server came out with our pizza and said: ""Sorry, the kitchen is understaffed"" The pizza was ok, but neither the crust nor the minced toppings would make us order it again. Perhaps this we visited on an off night, but both the food and the service were lacking."
"Newtown, PA",10/23/2015,5.0,"Just what Yardley needed!!! The old bank still shows every fascinating detail of the historical bank it once was.  The servers work From the old cashiers counter...the entrance has all the security boxes still there and of course the vault takes you right back to a feeling of being transported in time.!!! Now the beer is yummy!  My favorite wasThe Belgium Wit until everyone drank it up!!!  The menu is light fare and absolutely fabulous.  I love the pizza, the cold meat board, the hummus plate and so on.  The servings are generous so enjoy your beer, share your food plates and enjoy a laugh with friends.Since it opened it has been the ""meet me there"" place for me with friends.  The patio is great and the vault room has a zen theme which i find fun and funky!The only problem as it is inMost of Yardley is the parking challenge at night when Yardley is busy.   But hey! Walking a few steps to park is healthy and not a big deal... The parking is there but unfortunately it seems some businesses arent playing nice... Dont give up....theres a  parking spot for you.If you want a change of pace with super beers and food and a light party pub atmosphere, hurry over to the Vault."
"Townsend, DE",8/22/2017,4.0,"Beer was great, food was great. Sat outside on the patio. The inside was pretty cool with it being an old bank. I'm visiting from out of town, but I would definitely go back."
"West Orange, NJ",7/29/2018,5.0,"What's not to love?!?! The ambiance is chill and classy. The food is incredible. Seriously, everything I have ever eaten here is amazing. Drinks are fantastic. The Vault is a must!"
"Philadelphia, PA",7/28/2018,3.0,Went here recently with my family for my birthday. I was excited for them to try it. The food was all really great but i was so disappointed that they had NOTHING on tap but IPA's! Literally every beer was an IPA except 1 porter. No one in my party of 7 likes IPA's so most of us ordered wine. Just disappointing for a brewery to have such a crappy selection.
"Feasterville, PA",4/4/2016,4.0,"Stopped back in again recently to try some new beers and have some food.  This place has FINALLY gotten really, really great.  Had both the buffalo pizza and breakfast pizza, which really, both were 5 stars.  Also had the galaxy pale ale and breakfast stout - the pale ale was excellent, and the stout was good, but still lacking that special something that would make me want to order another immediately.  I've been hyper critical of this place since it first opened, but I feel that these guys have really stepped up and brought it.  Really can't wait for their expansion.  Sign me up, I'm a convert."
"Croydon, PA",8/20/2017,5.0,"One of my favorite breweries & I'm obsessed with the brown sugar buffalo pizza & buffalo cauliflower. That's my go-to. I've pretty much had everything on the menu and am never disappointed. Only downside is waiting on weekends, but that's to be expected at a small, really good place like this. A little pricey, but not knocking stars off because it's worth it."
"Morrisville, PA",2/21/2015,3.0,"Okay it's complicated...I'll start on a positive note- the food here is some of the best in the area. The pizzas are delicious - I'm really enjoying the new curry chicken pizza. Sandwiches are great, I love the fresh pita bread with appetizer plates and the side salads are super fresh. (Whatever the dressing is... Oh yum)The beer is super tasty and offers a wide selection from IPAs to stouts on nitro and blondes! My favorite is the sweet potato ale on nitro during the fall. The Aussie Black is one of my new favorites too.Negative- the service here is horrible. Waitresses on SEVERAL occasions have forgotten to put my order in. One time we were the only table in the restaurant! One night, I was waiting for my take out for over 45 minutes. Meanwhile, it was given to the bartender who 'forgot' to let me know it was ready. Last night was the icing on the cake- my boyfriend and I were seated by our waitress and given menus. After 15 minutes we still hadn't seen our server to order a beer so we left. Hopefully the service greatly improves and caters to the delicious food and beer offered!"
"Morrisville, PA",1/6/2016,4.0,"This place is great! The sweet potato ale is not to be missed... it's like everything you wanted in pumpkin beer but were sadly and expectedly disappointed in. Pros: That sweet potato ale. The food is really great - a fresh, sharable, changing menu, with cute date-night food. Good prices for a trendy pub. Great lighting and scenery / ambiance. Excellent for taking friends or a date to. Last and best, the beers are quality.Cons: It's pretty much always packed, and it's almost always 30-45 minute wait for a table during peak dinner hours. They don't take reservations. It's very small inside, so in cold months, the outdoor seating is closed and you basically have about a dozen functional tables. Great spot, I wish I were able to go more and get a table. ;)"
"Levittown, PA",2/14/2015,1.0,Update:the restaurant manager Chris did an outstanding job addressing our concerns and the saving grace was the food which was fantastic.  We will be back again and hope this was an anomaly. This kitchen is slowwwwwwwww!!!!!!!!!! Worst over an hour waiting on food and it's half empty.  Waitress asked if we wanted desert we told her we didn't get our meal yet
"Brentsville, VA",9/17/2015,4.0,"This place had an awesome presence and awesome food. Walking up to the building you can see the rustic look of the old bank it used to be and walking in is even cooler. There are old vaults that they used to hold alcohol and the style of the old bank is still very much present.First time there so I had to try a flight, and I have to say, each beer was pretty good in its own way. I could even handle the robust dark beer, which I usually can't handle dark beer but it had its own unique flavor.Starters, my boyfriend ordered the pork belly fries and I ordered the gazpacho soup. Both were excellent, the truffle sauce with the pork belly fries was to die for! I've only had the traditional gazpacho, so this yellow one was a twist for me, I liked it a lot and it was a healthy, fresh soup.For dinner my boyfriend got the chicken sandwich which I just had a bite of and it seemed pretty tasty. I ordered the crab cake sliders, which I'm sad to say were just alright. They definitely were all crab and tasted fresh, but I think the sandwich was as a whole, too dry. Definitely could've used more sauce on it, or even a side of something....dare I say.... the truffle sauce that came with the pork belly!!! The service was fine, everyone was friendly nothing to write home about. All in all I will be back to try those pizzas because, why not?"
"Trenton, NJ",2/15/2014,4.0,"Had the Sherry crab bisque, very good!Cozy atmosphere and attentive service. Will be back for sure."
"Philadelphia, PA",12/22/2014,4.0,"This place has kind of an identity crisis.  This converted bank, full of a mish mosh of different styles, all adds up to one charming experience.  They don't have reservations, but they have a call ahead list.  Our wait was about 30 minutes, but that just means we got to sample their brews before sitting down.It is not a large menu, but we still had a hard time deciding because there were multiple items that looked good.  We tried the thai popcorn and the buffalo cauliflower for starters. Both were good.  I got the cuban sandwich and it was maybe one of the better cubans I have had north of Tampa.  They don't have fries here - all sides come with a side salad.  I actually loved my little side salad and didn't miss the extra calories.We mostly ordered the citra IPA and were very happy with it.  It is a straight forward IPA without too much bitterness or hops.  I loved it.The waitress was as charming as the atmosphere.  We all had a great evening and wished we lived closer."
"Fairless Hills, PA",4/10/2016,5.0,I love this place. The Margarita Pie is so good and the sauce is what makes it my fave!Great service and atmosphere!
"Morrisville, PA",5/20/2017,5.0,"Great place to hang out, nice vibe and atmosphere. If you make it through your 4th brew? You'll understand why I call it ""funky, cold medina""! At least the Mrs. knows!"
"Chicago, IL",7/13/2017,5.0,"Had a wonderful experience at this beautiful, ambient restaurant! We shared three pizzas- The wild mushroom, sausage, and margarita. Service was great, food came fast. Didn't try the beer flights but they looked amazing. Definitely go!"
"Hazlet, NJ",1/14/2016,4.0,"Really good pizza, great beer choices, excellent ambience and just a neat place to enjoy all of the aforementioned. This was stop number 4 on our tour, so we definitely needed some grub, and the Vault has some good grub. Enjoyed a couple of wheat beers, with my boys. Solid place."
"Saint Louis, MO",7/9/2017,4.0,I really enjoy going to this delicious little pizza joint. I recommend both the pizzas and the beers to everyone. They once had a sweet potato ale that was delicious. My favorite is the duck and apple pizza. The taco pizza and Cuban sandwich are also good as well.
"Cranbury, NJ",10/10/2015,5.0,"While working, me and my buddy decided to start the  weekend early on Thursday and ended up at this place at 4pm. Withing 15 mins we both were posting pictures of beer and the place on our friends group chat.The freshest beer you will have!! You can actually see the brew master make beer in front of you.Great beer, good people and good food. What else do you need?"
"Morrisville, PA",4/25/2017,5.0,"We recently went to Vault for my son's Birthday, we had eight people in our party. I had called ahead, but they did not offer call ahead seating. My daughter and I arrived about 30 minutes ahead of our group, and were seated immediately. The staff was very gracious and accommodating. We ordered the hummus plate as well as the buffalo cauliflower, both were delicious. We also ordered three different  brick oven pizzas, margarita, sausage and chili, all three were very good. Would recommend Vault to anyone who enjoy craft beer and great pizza!"
"Trenton, NJ",6/18/2018,5.0,"We frequent the Vault for lunch and recently held my daughters baby shower in the back bar.  The food, drink, and atmosphere were spectacular.  Fan favorites were the pork belly fries, crab cakes, and the selection of pizza.  I worked with Jackie during the event planning and she also managed the bar and food during the shower.  Jackie went above and beyond the call of duty to make sure everything was just right.  We plan on returning for lunch and would also highly recommend the Vault for a private party."
"Manalapan Township, NJ",5/6/2015,1.0,"I was so excited to visit Vault , until I sat down and waited and waited for them to get our order. About 15 minutes later the waitress came over and took our beer order , the waitress really didn't know about the beers they have so we just ordered a flight to make the decision our selfs. Then the waiter came over to take our food order about 5 minutes later, for some reason the food came out before the beer which was placed about 20 minutes prior to ordering our food. The employees were not that friendly and did not really bring that come eat here kinda feeling. Very disappointed in this visit"
"Glenside, PA",1/17/2016,5.0,"Absolutely delicious! The duck confit pizza is a must try! It was sweet and savory with a perfect crust. What a combination, take a chance you won't be sorry.Cuban sandwich perfected with chorizo and excellent brisket sandwich crunchy bread soft filling with tasty cheese.We'll be back and bring friends!"
"Franklin Park, NJ",11/2/2015,5.0,Great food and even better beer.  I highly recommend the buffalo pizza with pancetta and the buffalo cauliflower.  And you can't go wrong with any of their beer! Looking forward to going back on a night when they have live Jazz.
"Pennington, NJ",2/8/2018,4.0,Love this place. Food and service is always good. The wait is sometimes long and they don't have French fries. What kind of place doesn't have French fries?
"Philadelphia, PA",9/5/2014,5.0,"I went to Vault on a Saturday afternoon around one PM and found it to be pleasantly lazy inside. My friend and I were there for the tour (includes a flight of what's on tap, and you get to keep the glass), which hadn't gotten started yet. While we waited, I ordered a pint, which I didn't have time to pay for before the tour (we sat at the bar). The bartender very kindly put some reserved signs on our seats and we moved along.Richard, the employee who does the tours, is extremely knowledgeable about the brewing process (as he should be) and the chemistry behind making beer. Everything he said to us was on point and was delivered without being condescending. There was ample time for questions and he explained every beer we drank in detail. Everything about this tour was well-thought-out and segued well into the next point. This was honestly the best tour of a brewery that I have ever been on. Kudos.After the tour, we sat down and drank a good amount of beer and ate a lot of food. I really enjoyed the duck and apple flatbread (large enough for two), which also had carmelized onions. We also got a small cup of the dark chocolate stout pudding, which was decadent. As for the beer... everything they make is in fairly small batches, as they're a microbrewery, and only some are bottled, so everything is super-fresh. They also have a lot of turnover with the varieties they serve at any given time-- the best brews on tap when I was there were the saison (funky, spicy, and fresh. Exactly what a saison should be) and the coffee stout (on nitro, thick and almost velvety). In short, all of the brews I tried were excellent."
"Old Town Alexandria, Alexandria, VA",6/3/2015,4.0,"Vault is an establishment that could easily be worth making the trip for.The brewpub is in an old bank, and still has all the trappings. (Including the original namesake vault, which you can go check out) It's elegant and feels more like a wine bar than a brew pub, which most likely leads to a sense of confusion. We went here on a Friday night, and a live funky jazz group was playing. Again, weird choice of music for a brew pub.Despite the odd environment, it's a cozy and beautiful establishment. Great high top tables outside with heat lamps give it a great outdoor drinking experience, and the small selection of beers were all excellent. (I tried the sampler, and enjoyed everything I tasted) I settled on the stout, which was light and full bodied; It's an infrequent event that I put down multiple stouts in a row, but It was the clear winner amongst the selections.The pork belly fries were good, if unspectacular. Big rich cuts of potato and fancy mayo sauce, the table really enjoyed them and cleaned up. On the whole, Vault is an excellent experience. If it feels snooty, it's best to remember the neighborhood (and target audience) of the location. It hits all the right notes, and is a unique addition to the Yardley streets."
"Springfield, MA",11/5/2016,3.0,"Have been to Vault several times and have always been pleased with the food. Although last evening (11/4/16), the service was horrific. We were taken to a table after an 80 minute wait - that wasn't the issue. The table and one chair were wet and we had to find someone to clean it up. After another 5 minutes our waitress came over and asked if we wanted drinks, but when we said no, she just closed her book and walked away, not asking if we were ready to order. After our appetizers came and were cleared, she came back to ask if we wanted dessert or our check. Of course, none of us had received our entrees. We spent almost 3-1/2 hours from the time we entered until we left. I hope service will improve."
"Langhorne, PA",3/22/2017,5.0,Really solid brewery. Has a very nice atmosphere inside. The menu is interesting and everything I have had so far has been really good. The beer is very well done. I've tried about 10+ of their beers and haven't been disappointed yet. Friendly staff. Great system online for reserving cans when they're released. Can't wait to see more cans coming out of here
"Levittown, PA",5/15/2017,5.0,"An outstanding brewpub, featuring quality craft brews of its own making and food that is sourced locally.  Live jazz on Friday and Saturday nights and deck seating in warmer months."
"Yardley, PA",5/12/2018,5.0,"Good beer, great specialty pizzas, and a really cool spot to grab a drink. Live music, two bars, and micro brew six packs and growlers to go - good stuff all around."
"Morrisville, PA",5/7/2017,4.0,A great local Brew Pub! Consistently great Brews as well as local wines. Food selections are refreshing and unique to the area.
"Nashville, TN",3/17/2015,5.0,"Thanks to yelp, I keep eating at great restaurants.  This place is located inside an old bank and is very charming.  We had the buffalo cauliflower and coconut chicken curry pizza which was awesome!!!  They have a great beer selection too."
"Morrisville, PA",11/10/2015,3.0,Maybe it was an off night but when we went the servers seemed to be coming at us from all sides. The table we were at was in the middle of everything! The building was very cool as was the bar area. The food was pretty good. I had the brisket sandwich which needed something on the side. As a side note... What the heck are people doing bringing kids in the there? Little kids. Nothing like a 7pm Friday dinner & brews to the tune of $70 while toddlers cry and run around. Even at the outdoor bar area we couldn't get around the strollers.
"Newtown, PA",6/5/2015,5.0,"Every time i come here I love itInside, outside, in the bar areaLove it all. The food is great and fresh, service great, ambience greatWe generaly come on Fridays at happy hour time"
"Langhorne, PA",3/4/2017,5.0,"This place was lovely - great selections, interesting flavors, the staff was super helpful all around , nice atmosphere, very enjoyable experience- can't wait to go back!"
"Evesham Township, NJ",8/9/2015,5.0,Great atmosphere. We sat at a high top table near the open kitchen and watched all the food as it came out of the pizza oven.  Every last thing looked delicious.  The head chef was meticulous about presentation.  We tried the buffalo cauliflower.  It was incredible!
"Chappaqua, NY",12/28/2016,4.0,"Great spot in such a quaint town! Draft beers are excellent and cocktails are great too. I was surprised at the quality of their menu items- something you would expect to travel to travel to the city for but right here in Yardley. Highly recommended though it gets packed after happy hour, make reservations in advance"
"Mahopac, NY",6/26/2016,2.0,"Pretentious. Unacommodating.  Don't come with kids. The only thing they will be able to eat is cheese pizza or a burger. No soda. No iced tea. Beer meh. All food is pre-mixed/pre-Made, so can't ask to not put hot sauce in an appetizer, etc. If you are coming for pizza and a beer, could be ok."
"Bristol, RI",10/21/2015,5.0,Always a favorite place to take friends and relatives when they visit!Great food. Awesome service.
"Somerville, MA",12/6/2014,5.0,"Finally! A place in Yardley to bring your beer snob friends! Ok in all seriousness, I love that the beer offerings constantly change to reflect the seasons. The food menu is fantastic as well! Also seasonal, I pretty much always leave sad that I couldn't just eat EVERYTHING on the menu."
